OfferID,OrderID,OfferName,OfferType,DiscountAmount,SalesGenerated,RedemptionRate,ROI,OfferDate,Status
OFFER00216,ORD000352,Buy 2 Get 1 Free,Buy 1 Get 1,65.8,2392.68,37.5,2.71,25-06-2026 10:39,Expired
OFFER00217,ORD000353,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,223.15,814.29,65.2,3.85,06-05-2026 19:29,Active
OFFER00218,ORD000354,Get â‚¹50 Cashback,Cashback,214.36,685.43,69.5,3.71,11-06-2026 10:02,Active
OFFER00219,ORD000356,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,123.13,2051.73,35.7,2.38,06-05-2026 21:09,Upcoming
OFFER00220,ORD000357,Flat â‚¹75 Off using HDFC Cards,Bank Offer,37.31,817.16,73.1,4.25,05-03-2026 06:21,Active
OFFER00221,ORD000358,Flat 5% Off,Discount,187.44,1247.61,56.6,1.97,17-04-2026 03:38,Expired
OFFER00222,ORD000359,20% Cashback (Max â‚¹75),Cashback,144.04,503.67,36.1,1.63,17-05-2026 03:29,Expired
OFFER00223,ORD000360,Flat 10% Off,Discount,132.76,1648.03,31,4.68,21-05-2026 11:58,Active
OFFER00224,ORD000361,Flat 10% Off,Discount,16.99,2154.07,70.9,4.8,30-04-2026 12:44,Expired
OFFER00225,ORD000366,Flat 20% Off,Discount,233.29,1872.38,37.9,2.06,25-03-2026 12:00,Expired
OFFER00226,ORD000368,â‚¹25 Cashback,Cashback,212.81,1259.7,26.7,1.53,30-01-2026 10:55,Expired
OFFER00227,ORD000370,Flat 20% Off,Discount,91.53,231.27,25.8,3.64,16-03-2026 00:51,Upcoming
OFFER00228,ORD000371,â‚¹100 Off on ICICI Cards,Bank Offer,39.74,594.71,27.1,4.13,23-05-2026 11:29,Active
OFFER00229,ORD000373,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,110.81,1545.49,42.4,4.96,28-04-2026 11:31,Active
OFFER00230,ORD000375,Flat â‚¹75 Off using HDFC Cards,Bank Offer,35.32,1094.54,36.4,4.27,11-07-2026 05:30,Expired
OFFER00231,ORD000376,Free Delivery on orders above â‚¹299,Free Delivery,234.92,1085.48,45.7,2.96,16-06-2026 00:18,Active
OFFER00232,ORD000377,Flat 25% Off,Discount,163.58,1397.23,32.1,3.52,17-06-2026 03:32,Active
OFFER00233,ORD000378,â‚¹25 Cashback,Cashback,176.44,1448.51,67,4.13,22-02-2026 10:21,Active
OFFER00234,ORD000380,BOGO on Beverages,Buy 1 Get 1,20.9,157.23,31.8,2.03,02-03-2026 10:39,Active
OFFER00235,ORD000381,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,157.94,1577.86,74.3,2.78,18-06-2026 09:04,Active
OFFER00236,ORD000383,Flat â‚¹75 Off using HDFC Cards,Bank Offer,139.88,675.94,51.8,4.63,02-06-2026 23:55,Upcoming
OFFER00237,ORD000388,Flat â‚¹75 Off using HDFC Cards,Bank Offer,147.69,1401.57,33,4.01,20-06-2026 23:14,Expired
OFFER00238,ORD000389,Flat 15% Off,Discount,119.67,1187.36,65.6,3.59,20-02-2026 11:57,Expired
OFFER00239,ORD000390,Get â‚¹100 Cashback on next order,Cashback,52.74,442.84,58.8,4.2,04-02-2026 03:01,Upcoming
OFFER00240,ORD000392,10% Off using SBI Cards,Bank Offer,41.97,624.68,25.4,4.52,10-07-2026 20:34,Active
OFFER00241,ORD000393,10% Off using SBI Cards,Bank Offer,118.97,725.75,52.4,2.48,24-04-2026 21:22,Expired
OFFER00242,ORD000394,Free Delivery on orders above â‚¹199,Free Delivery,189.98,377.31,44.6,2.35,29-03-2026 00:02,Active
OFFER00243,ORD000395,Flat â‚¹75 Off using HDFC Cards,Bank Offer,161.58,486.2,54.5,2.9,19-04-2026 09:38,Active
OFFER00244,ORD000397,Buy 2 Get 1 Free,Buy 1 Get 1,109.77,2144.83,48.4,1.51,20-06-2026 04:20,Active
OFFER00245,ORD000398,â‚¹25 Cashback,Cashback,200.62,1508.79,69.9,4.89,30-05-2026 12:45,Active
OFFER00246,ORD000400,Free Delivery - Prime Member,Free Delivery,75.47,1902.67,74.8,3.96,07-02-2026 03:09,Expired
OFFER00247,ORD000401,Flat â‚¹75 Off using HDFC Cards,Bank Offer,95.97,1302.2,71.7,1.71,08-07-2026 20:50,Active
OFFER00248,ORD000402,â‚¹100 Off on ICICI Cards,Bank Offer,149.96,2071.21,37.3,3.04,29-05-2026 06:27,Active
OFFER00249,ORD000403,Flat â‚¹75 Off using HDFC Cards,Bank Offer,181.12,65.68,53.2,4.3,17-04-2026 10:30,Active
OFFER00250,ORD000404,Buy 2 Get 1 Free,Buy 1 Get 1,223.86,876.92,60.8,3.21,09-03-2026 23:21,Active
OFFER00251,ORD000406,10% Off using SBI Cards,Bank Offer,33.62,1243.9,68.6,3.55,02-02-2026 08:34,Expired
OFFER00252,ORD000407,Flat 10% Off,Discount,117.93,1509.32,35.5,3.96,19-06-2026 05:09,Active
OFFER00253,ORD000409,â‚¹25 Cashback,Cashback,134.01,571.86,67.3,4.44,11-03-2026 02:56,Expired
OFFER00254,ORD000414,Buy 2 Get 1 Free,Buy 1 Get 1,68.94,1923.55,41.6,3.57,04-03-2026 10:50,Active
OFFER00255,ORD000415,Buy 2 Get 1 Free,Buy 1 Get 1,107.41,2208.64,71.7,2.07,03-07-2026 00:45,Active
OFFER00256,ORD000419,Flat 5% Off,Discount,18.7,2350.94,36.4,4.51,30-06-2026 05:39,Active
OFFER00257,ORD000420,Free Delivery - Prime Member,Free Delivery,122.45,1632.76,36.3,2.61,15-03-2026 12:05,Active
OFFER00258,ORD000422,Free Delivery on orders above â‚¹199,Free Delivery,94.99,953.67,58,4.8,17-05-2026 05:40,Active
OFFER00259,ORD000423,Buy 2 Get 1 Free,Buy 1 Get 1,230.14,1265.54,37.3,3.41,09-04-2026 04:27,Active
OFFER00260,ORD000424,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,18.37,1913.43,49.4,4.15,03-05-2026 22:39,Active
OFFER00261,ORD000425,Buy 2 Get 1 Free,Buy 1 Get 1,202.11,185.29,35.1,1.57,23-02-2026 01:28,Active
OFFER00262,ORD000426,Flat â‚¹75 Off using HDFC Cards,Bank Offer,24.7,1287.06,60.4,3.95,01-05-2026 11:36,Active
OFFER00263,ORD000427,Get â‚¹50 Cashback,Cashback,128.75,2020.67,29.8,3.07,22-05-2026 05:15,Active
OFFER00264,ORD000428,Flat 10% Off,Discount,146.33,2185.16,69.7,2.75,17-02-2026 02:12,Active
OFFER00265,ORD000429,Free Delivery - Prime Member,Free Delivery,124.45,649.64,44.3,1.64,13-02-2026 23:21,Active
OFFER00266,ORD000431,Flat 15% Off,Discount,102.05,188.86,38.4,2.39,13-03-2026 07:19,Active
OFFER00267,ORD000433,Get â‚¹100 Cashback on next order,Cashback,214.84,197.71,48.3,3.03,10-07-2026 09:21,Expired
OFFER00268,ORD000434,Free Delivery on orders above â‚¹299,Free Delivery,108.46,681.29,36.3,3.5,13-05-2026 01:16,Active
OFFER00269,ORD000436,Free Delivery on orders above â‚¹299,Free Delivery,231.63,1653.85,45.6,2.43,19-03-2026 19:51,Active
OFFER00270,ORD000437,Flat 15% Off,Discount,124.33,2360.7,43.8,2.89,13-04-2026 05:31,Active
OFFER00271,ORD000439,Get â‚¹100 Cashback on next order,Cashback,97.41,1131.47,29.9,4.49,29-01-2026 04:27,Active
OFFER00272,ORD000440,â‚¹100 Off on ICICI Cards,Bank Offer,156.11,2427.61,26.9,1.87,31-05-2026 12:30,Active
OFFER00273,ORD000442,Free Delivery on orders above â‚¹299,Free Delivery,126.92,1411.86,26.6,2.24,27-05-2026 11:11,Active
OFFER00274,ORD000443,Free Delivery - Prime Member,Free Delivery,181.32,621.23,52.7,2.46,12-03-2026 23:00,Active
OFFER00275,ORD000444,Buy 2 Get 1 Free,Buy 1 Get 1,195.68,1947.94,35.3,2.22,22-01-2026 23:13,Expired
OFFER00276,ORD000446,5% Cashback on Axis Cards,Bank Offer,112.68,844.2,50.6,1.9,16-02-2026 20:45,Active
OFFER00277,ORD000448,Flat 10% Off,Discount,242.48,719.39,64.6,2.32,14-04-2026 12:20,Active
OFFER00278,ORD000452,â‚¹100 Off on ICICI Cards,Bank Offer,168.56,1982.54,67,3.46,18-02-2026 12:25,Expired
OFFER00279,ORD000453,Free Delivery on orders above â‚¹299,Free Delivery,111.93,262.83,36.1,3.43,12-05-2026 21:58,Active
OFFER00280,ORD000456,â‚¹25 Cashback,Cashback,91.82,1849.41,30,4.39,26-05-2026 01:42,Active
OFFER00281,ORD000457,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,131.38,311.93,30.8,1.52,01-06-2026 08:41,Active
OFFER00282,ORD000458,Free Delivery - Prime Member,Free Delivery,151.9,1366.16,53.8,4.22,23-02-2026 03:03,Expired
OFFER00283,ORD000460,Flat â‚¹75 Off using HDFC Cards,Bank Offer,217.71,1802.39,51.5,3.28,08-05-2026 22:19,Expired
OFFER00284,ORD000461,20% Cashback (Max â‚¹75),Cashback,62.14,711.53,36.3,2.97,13-02-2026 05:55,Expired
OFFER00285,ORD000464,Flat 10% Off,Discount,23.23,1715.25,47.2,4.57,24-02-2026 21:09,Active
OFFER00286,ORD000465,Flat 15% Off,Discount,134.44,1822.31,26.9,2.12,13-05-2026 20:14,Active
OFFER00287,ORD000466,10% Off using SBI Cards,Bank Offer,91.43,1747.84,58.5,2.3,04-05-2026 20:36,Expired
OFFER00288,ORD000467,BOGO on Beverages,Buy 1 Get 1,136.58,2377.02,45.1,3.38,19-07-2026 01:15,Active
OFFER00289,ORD000468,5% Cashback on Axis Cards,Bank Offer,65.28,2027.99,49.4,2.47,14-04-2026 01:34,Active
OFFER00290,ORD000469,Get â‚¹100 Cashback on next order,Cashback,34.15,1987.19,53.2,2.92,06-02-2026 10:14,Active
OFFER00291,ORD000474,Flat 10% Off,Discount,58.06,2184.71,74.4,4.1,31-03-2026 11:49,Active
OFFER00292,ORD000475,Flat â‚¹75 Off using HDFC Cards,Bank Offer,222.71,381.67,25.2,3.6,18-07-2026 19:29,Expired
OFFER00293,ORD000476,Flat 5% Off,Discount,134.51,1825.45,68.1,2.03,14-07-2026 23:15,Active
OFFER00294,ORD000478,Flat 10% Off,Discount,61.83,1555.74,49.5,3.88,25-06-2026 08:01,Active
OFFER00295,ORD000479,Flat 25% Off,Discount,26.48,2258.92,34.2,1.69,09-05-2026 05:03,Expired
OFFER00296,ORD000481,â‚¹100 Off on ICICI Cards,Bank Offer,236.31,378.22,27.6,4.21,25-03-2026 21:47,Active
OFFER00297,ORD000483,Free Delivery - Prime Member,Free Delivery,33.44,2274.38,72.4,1.61,13-04-2026 22:43,Expired
OFFER00298,ORD000484,Flat â‚¹75 Off using HDFC Cards,Bank Offer,23.35,1186.54,70.2,3.98,24-02-2026 06:24,Active
OFFER00299,ORD000485,Get â‚¹50 Cashback,Cashback,151.38,184.19,73.9,1.76,02-07-2026 05:55,Expired
OFFER00300,ORD000486,Flat â‚¹75 Off using HDFC Cards,Bank Offer,186.19,762.85,56.2,2.2,17-04-2026 02:25,Active
OFFER00301,ORD000488,Flat â‚¹75 Off using HDFC Cards,Bank Offer,98.71,2015.9,70.2,2.94,26-02-2026 06:43,Active
OFFER00302,ORD000489,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,30.36,2297.42,65.1,4.69,03-03-2026 20:45,Active
OFFER00303,ORD000490,Flat 10% Off,Discount,212.39,2178.61,28.4,3.73,04-06-2026 21:11,Expired
OFFER00304,ORD000491,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,164.64,2325.39,54.1,1.64,05-02-2026 00:24,Active
OFFER00305,ORD000496,Get â‚¹50 Cashback,Cashback,164.3,1651.75,70.3,1.87,22-02-2026 05:47,Expired
OFFER00306,ORD000500,5% Cashback on Axis Cards,Bank Offer,78.09,895.71,45.1,4.03,08-05-2026 03:38,Active
OFFER00307,ORD000504,Buy 2 Get 1 Free,Buy 1 Get 1,126.15,2053.23,62.2,4.72,09-06-2026 08:26,Expired
OFFER00308,ORD000505,Flat 20% Off,Discount,84.95,574.65,72.8,3.42,14-06-2026 21:27,Expired
OFFER00309,ORD000511,10% Off using SBI Cards,Bank Offer,226.83,1582.45,32.7,2.45,23-06-2026 20:51,Expired
OFFER00310,ORD000514,Get â‚¹100 Cashback on next order,Cashback,74.67,954.71,60.2,4.8,07-07-2026 10:03,Active
OFFER00311,ORD000520,Free Delivery on orders above â‚¹199,Free Delivery,99.08,2293.55,32.9,4.4,22-05-2026 05:13,Active
OFFER00312,ORD000522,10% Off using SBI Cards,Bank Offer,154.6,1669.89,74.3,3.39,05-06-2026 08:55,Expired
OFFER00313,ORD000524,10% Off using SBI Cards,Bank Offer,192.38,455.85,67,3.4,23-04-2026 12:50,Upcoming
OFFER00314,ORD000527,Free Delivery on orders above â‚¹199,Free Delivery,49.31,972.02,25.2,4.82,08-02-2026 22:36,Expired
OFFER00315,ORD000528,Flat 15% Off,Discount,73.5,2448.97,69.6,3.69,06-06-2026 10:50,Active
OFFER00316,ORD000529,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,62.53,1826.31,49.6,4.08,28-02-2026 03:24,Active
OFFER00317,ORD000530,20% Cashback (Max â‚¹75),Cashback,226.44,1642.75,51.4,4.91,11-07-2026 02:57,Active
OFFER00318,ORD000531,Flat 20% Off,Discount,178.8,1338.13,28.8,4.1,06-07-2026 21:44,Active
OFFER00319,ORD000532,Free Delivery - Prime Member,Free Delivery,19.02,2122.08,68.5,4.06,01-06-2026 07:35,Active
OFFER00320,ORD000533,Free Delivery on orders above â‚¹299,Free Delivery,95.63,742.77,46.9,3.9,15-05-2026 23:31,Active
OFFER00321,ORD000534,Flat â‚¹75 Off using HDFC Cards,Bank Offer,99.65,222.01,35.1,4.9,27-05-2026 07:47,Expired
OFFER00322,ORD000535,Flat 20% Off,Discount,24.41,710.12,45.8,1.7,30-05-2026 20:30,Upcoming
OFFER00323,ORD000537,10% Off using SBI Cards,Bank Offer,53.58,432.7,51.9,2.59,13-06-2026 23:45,Active
OFFER00324,ORD000538,Free Delivery - Prime Member,Free Delivery,115.11,486.69,50.6,4.86,22-01-2026 00:32,Active
OFFER00325,ORD000539,Flat 20% Off,Discount,164.31,126.47,39,2.52,29-03-2026 12:07,Expired
OFFER00326,ORD000540,Get â‚¹100 Cashback on next order,Cashback,46.59,2355.71,28.6,2.85,02-05-2026 05:27,Upcoming
OFFER00327,ORD000541,10% Off using SBI Cards,Bank Offer,107.96,710.05,67.7,4.18,26-05-2026 20:03,Active
OFFER00328,ORD000542,Flat 5% Off,Discount,67.4,1492.73,68.8,4.87,11-04-2026 02:33,Active
OFFER00329,ORD000544,Flat 20% Off,Discount,100.24,576.87,55.1,4.91,17-05-2026 22:53,Active
OFFER00330,ORD000545,10% Off using SBI Cards,Bank Offer,98.24,2038.74,37.3,1.75,12-07-2026 05:40,Active
OFFER00331,ORD000546,â‚¹100 Off on ICICI Cards,Bank Offer,234.46,1084.26,62.5,2.58,27-04-2026 01:21,Active
OFFER00332,ORD000550,Get â‚¹50 Cashback,Cashback,117.35,17.41,32.2,3.51,16-04-2026 05:41,Active
OFFER00333,ORD000551,Flat 5% Off,Discount,240.36,1742.99,66.3,3.03,19-03-2026 11:55,Active
OFFER00334,ORD000552,Free Delivery - Prime Member,Free Delivery,21.63,380.35,64.6,1.65,04-07-2026 11:05,Active
OFFER00335,ORD000554,Buy 2 Get 1 Free,Buy 1 Get 1,213.75,745.42,34.4,3.39,17-02-2026 08:39,Active
OFFER00336,ORD000556,5% Cashback on Axis Cards,Bank Offer,189.84,496.37,56.2,1.54,30-06-2026 20:21,Active
OFFER00337,ORD000559,Flat 10% Off,Discount,239.99,724.59,68.4,2.34,09-02-2026 06:50,Expired
OFFER00338,ORD000562,Flat â‚¹75 Off using HDFC Cards,Bank Offer,221.88,1795.97,32.8,1.94,16-04-2026 10:26,Active
OFFER00339,ORD000563,â‚¹25 Cashback,Cashback,104.69,1304.31,51.7,3.65,19-04-2026 06:39,Active
OFFER00340,ORD000565,5% Cashback on Axis Cards,Bank Offer,233.95,279.2,37.4,2.43,03-07-2026 10:15,Upcoming
OFFER00341,ORD000566,BOGO on Beverages,Buy 1 Get 1,135.76,446.29,39.9,1.5,18-06-2026 03:41,Active
OFFER00342,ORD000568,Buy 2 Get 1 Free,Buy 1 Get 1,101.4,305.46,74.3,4.43,24-04-2026 01:01,Expired
OFFER00343,ORD000569,10% Off using SBI Cards,Bank Offer,171.59,956.78,27.7,3.34,22-05-2026 02:23,Active
OFFER00344,ORD000570,10% Off using SBI Cards,Bank Offer,117.36,1091.08,47.4,3.62,14-07-2026 21:33,Active
OFFER00345,ORD000571,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,78.15,1609.95,58.9,2.81,30-01-2026 21:05,Active
OFFER00346,ORD000577,Flat â‚¹75 Off using HDFC Cards,Bank Offer,15.27,563.85,72.8,2.75,15-04-2026 09:41,Active
OFFER00347,ORD000579,Free Delivery on orders above â‚¹199,Free Delivery,86.72,2032.47,43.7,1.55,02-06-2026 02:29,Active
OFFER00348,ORD000581,Flat 5% Off,Discount,136.3,284.21,71.1,1.62,23-03-2026 05:42,Active
OFFER00349,ORD000583,Flat 15% Off,Discount,26.4,2340.95,31.8,4.68,16-02-2026 07:22,Active
OFFER00350,ORD000585,BOGO on Beverages,Buy 1 Get 1,130.76,462,63.1,2.45,13-06-2026 22:31,Active
OFFER00351,ORD000587,Free Delivery on orders above â‚¹199,Free Delivery,104.37,2366.94,35.8,3.67,21-05-2026 08:46,Expired
OFFER00352,ORD000589,Free Delivery - Prime Member,Free Delivery,210.62,343.4,38.3,3.18,28-05-2026 00:46,Active
OFFER00353,ORD000590,Get â‚¹100 Cashback on next order,Cashback,54.56,875.78,33.5,3.14,28-03-2026 21:11,Active
OFFER00354,ORD000593,â‚¹100 Off on ICICI Cards,Bank Offer,245.08,1362.98,62.8,1.68,28-03-2026 06:59,Active
OFFER00355,ORD000595,Get â‚¹50 Cashback,Cashback,199.64,1307.99,65.1,2.65,19-06-2026 05:52,Expired
OFFER00356,ORD000596,Flat â‚¹75 Off using HDFC Cards,Bank Offer,128.62,2159.1,42.2,2.16,20-03-2026 04:18,Active
OFFER00357,ORD000597,Get â‚¹50 Cashback,Cashback,16.55,2142.95,28.5,4.2,22-06-2026 08:26,Active
OFFER00358,ORD000598,Free Delivery on orders above â‚¹299,Free Delivery,100.25,812.24,27.2,1.96,02-03-2026 12:37,Expired
OFFER00359,ORD000599,5% Cashback on Axis Cards,Bank Offer,232.61,669.23,27.4,3.28,22-01-2026 10:08,Active
OFFER00360,ORD000601,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,230.84,1485.64,33.7,4.81,21-04-2026 00:51,Active
OFFER00361,ORD000603,BOGO on Beverages,Buy 1 Get 1,145.18,895.05,71.2,4.67,15-05-2026 00:51,Expired
OFFER00362,ORD000605,Get â‚¹100 Cashback on next order,Cashback,184.82,620.52,28.8,4.48,18-04-2026 11:23,Expired
OFFER00363,ORD000607,Free Delivery - Prime Member,Free Delivery,160.7,2228.63,54.9,3.87,01-05-2026 01:48,Active
OFFER00364,ORD000609,â‚¹25 Cashback,Cashback,75.12,2178.6,67.6,1.52,10-07-2026 11:06,Active
OFFER00365,ORD000610,Free Delivery on orders above â‚¹199,Free Delivery,249.07,1299.38,69.5,3.16,04-02-2026 00:41,Expired
OFFER00366,ORD000611,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,41.18,1630.58,31.6,2,24-06-2026 19:29,Active
OFFER00367,ORD000612,Free Delivery - Prime Member,Free Delivery,26.14,1277.84,38.9,3.83,09-06-2026 10:51,Active
OFFER00368,ORD000613,Flat 10% Off,Discount,99.27,952.63,26.6,3.3,02-03-2026 03:02,Expired
OFFER00369,ORD000617,Free Delivery - Prime Member,Free Delivery,247.63,401.06,29.1,4.69,16-02-2026 20:57,Active
OFFER00370,ORD000619,10% Off using SBI Cards,Bank Offer,165.45,1364.79,36.1,3.37,01-03-2026 19:57,Active
OFFER00371,ORD000621,20% Cashback (Max â‚¹75),Cashback,50.48,1518.52,41.7,2.36,26-03-2026 02:17,Active
OFFER00372,ORD000622,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,58.91,1135.09,70.6,2.22,23-03-2026 02:57,Active
OFFER00373,ORD000625,â‚¹100 Off on ICICI Cards,Bank Offer,236.14,1067.84,51,4.01,05-02-2026 08:30,Active
OFFER00374,ORD000631,â‚¹100 Off on ICICI Cards,Bank Offer,211.84,334.77,29.8,1.69,27-05-2026 00:40,Expired
OFFER00375,ORD000632,Flat 20% Off,Discount,187.93,215.6,27.9,4.2,05-06-2026 20:36,Expired
OFFER00376,ORD000633,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,230.47,1833.73,33.4,3.85,03-05-2026 23:44,Expired
OFFER00377,ORD000634,Flat 15% Off,Discount,30.45,2091.1,73.5,4.67,15-03-2026 21:13,Active
OFFER00378,ORD000636,Flat 5% Off,Discount,37.38,1787.06,67.1,3.65,03-04-2026 05:42,Active
OFFER00379,ORD000637,â‚¹100 Off on ICICI Cards,Bank Offer,36.08,1166.99,68.2,2.39,16-02-2026 03:30,Expired
OFFER00380,ORD000638,Buy 2 Get 1 Free,Buy 1 Get 1,196.84,301.31,69,2.95,04-02-2026 05:36,Upcoming
OFFER00381,ORD000640,Get â‚¹100 Cashback on next order,Cashback,245.89,2378.8,56.1,3.89,27-06-2026 20:41,Active
OFFER00382,ORD000641,â‚¹100 Off on ICICI Cards,Bank Offer,158.88,214.28,41.4,2.48,16-02-2026 12:11,Active
OFFER00383,ORD000642,10% Off using SBI Cards,Bank Offer,243.57,1554.31,61.1,2.16,10-06-2026 13:07,Active
OFFER00384,ORD000643,Flat 20% Off,Discount,137.53,820.91,63.8,2.45,16-05-2026 08:10,Active
OFFER00385,ORD000644,Flat 25% Off,Discount,165.96,1781.55,68.1,4.93,28-04-2026 04:15,Expired
OFFER00386,ORD000646,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,177.63,710.93,47.7,2.19,11-04-2026 06:29,Active
OFFER00387,ORD000647,Get â‚¹50 Cashback,Cashback,94.45,2070.16,36.5,3.69,12-02-2026 05:51,Expired
OFFER00388,ORD000651,10% Off using SBI Cards,Bank Offer,69.37,784.3,69.2,3.3,06-04-2026 08:06,Expired
OFFER00389,ORD000654,Get â‚¹100 Cashback on next order,Cashback,138.19,833.81,62.1,2.4,04-06-2026 02:42,Expired
OFFER00390,ORD000656,BOGO on Beverages,Buy 1 Get 1,51.5,960.64,39.1,3.56,29-01-2026 22:34,Expired
OFFER00391,ORD000657,Flat 20% Off,Discount,152.42,591.95,43.2,4.45,07-02-2026 05:41,Active
OFFER00392,ORD000658,â‚¹25 Cashback,Cashback,39.28,1572.17,46.3,4.08,02-07-2026 00:04,Active
OFFER00393,ORD000660,5% Cashback on Axis Cards,Bank Offer,185.57,554.32,37.3,1.83,17-02-2026 00:10,Active
OFFER00394,ORD000661,Get â‚¹100 Cashback on next order,Cashback,45.92,1229.57,36.9,2,02-07-2026 05:51,Active
OFFER00395,ORD000666,Buy 2 Get 1 Free,Buy 1 Get 1,90.53,1656.86,29,1.51,17-04-2026 13:01,Active
OFFER00396,ORD000667,Flat â‚¹75 Off using HDFC Cards,Bank Offer,44.52,354.06,67.1,2.7,14-07-2026 20:21,Expired
OFFER00397,ORD000668,Buy 2 Get 1 Free,Buy 1 Get 1,159.25,2005.66,34.1,3.76,28-06-2026 01:51,Active
OFFER00398,ORD000670,Buy 2 Get 1 Free,Buy 1 Get 1,54.27,1043.22,72.4,2.41,01-05-2026 00:30,Expired
OFFER00399,ORD000673,5% Cashback on Axis Cards,Bank Offer,146.14,2220.76,59.1,2.63,27-02-2026 04:01,Active
OFFER00400,ORD000674,â‚¹100 Off on ICICI Cards,Bank Offer,64.72,1730.99,26.6,4.03,31-01-2026 07:32,Upcoming
OFFER00401,ORD000675,20% Cashback (Max â‚¹75),Cashback,156.61,2037.3,31.7,2.18,15-07-2026 09:26,Expired
OFFER00402,ORD000679,5% Cashback on Axis Cards,Bank Offer,156.21,2309.92,26.6,2.58,20-05-2026 13:14,Active
OFFER00403,ORD000681,Flat 20% Off,Discount,28.1,386.44,45.5,3.69,10-05-2026 06:44,Active
OFFER00404,ORD000682,Free Delivery on orders above â‚¹199,Free Delivery,107.83,1183.51,60.4,2.14,02-05-2026 08:36,Expired
OFFER00405,ORD000685,5% Cashback on Axis Cards,Bank Offer,127.5,2347.51,57.2,3.53,26-04-2026 03:18,Expired
OFFER00406,ORD000686,Flat 25% Off,Discount,75.7,724.14,63.5,4.87,04-07-2026 09:38,Expired
OFFER00407,ORD000687,10% Off using SBI Cards,Bank Offer,193.31,1284.03,61.3,3.23,14-07-2026 19:45,Active
OFFER00408,ORD000688,Get â‚¹50 Cashback,Cashback,100.2,1926.93,44.7,1.73,01-05-2026 08:51,Active
OFFER00409,ORD000690,Flat â‚¹75 Off using HDFC Cards,Bank Offer,81.57,2039.42,31.3,2.08,02-03-2026 13:09,Expired
OFFER00410,ORD000692,Free Delivery - Prime Member,Free Delivery,157.9,366.49,72.9,3.6,19-05-2026 11:57,Active
OFFER00411,ORD000693,Free Delivery on orders above â‚¹299,Free Delivery,136.68,467.74,54.4,2.76,01-02-2026 06:43,Expired
OFFER00412,ORD000696,Get â‚¹50 Cashback,Cashback,199.66,1933.61,50,3.96,02-07-2026 00:59,Active
OFFER00413,ORD000699,Buy 2 Get 1 Free,Buy 1 Get 1,10.56,1940.02,42,1.97,11-05-2026 00:34,Active
OFFER00414,ORD000700,Free Delivery on orders above â‚¹299,Free Delivery,94.47,687.64,69.1,2.03,30-01-2026 07:47,Active
OFFER00415,ORD000701,20% Cashback (Max â‚¹75),Cashback,200.1,2146.7,34.9,4.32,17-02-2026 10:28,Active
OFFER00416,ORD000703,Flat 10% Off,Discount,96.26,1725.01,54.1,2.3,07-04-2026 04:20,Active
OFFER00417,ORD000704,Free Delivery on orders above â‚¹199,Free Delivery,27.36,319.33,64.9,3.77,09-07-2026 23:11,Active
OFFER00418,ORD000706,20% Cashback (Max â‚¹75),Cashback,20.38,570.18,54,4.02,03-02-2026 02:28,Active
OFFER00419,ORD000707,Free Delivery - Prime Member,Free Delivery,46.83,619.91,51,4.62,22-04-2026 00:30,Active
OFFER00420,ORD000709,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,157.44,145.74,27.5,1.87,27-03-2026 06:04,Active
OFFER00421,ORD000712,â‚¹100 Off on ICICI Cards,Bank Offer,136.88,212.5,48.7,4.06,27-03-2026 05:45,Expired
OFFER00422,ORD000713,Free Delivery - Prime Member,Free Delivery,223.26,1734.94,54.9,4.58,16-03-2026 11:30,Expired
