OrderItemID,OrderID,ProductID,ProductName,Category,Quantity,PricePerUnit,ItemTotal
ITEM000260,ORD000077,PROD00665,Fresho Organic Organic Vegetables 2kg,Fruits & Vegetables,1,465.68,465.68
ITEM000261,ORD000078,PROD00359,Good Knight Premium Detergent 500ml,Household,1,409.73,409.73
ITEM000262,ORD000078,PROD00904,Colgate Premium Toothpaste 5pcs,Personal Care,2,62.99,125.97
ITEM000263,ORD000078,PROD00036,Red Bull Organic Juices 5pcs,Beverages,1,385.13,385.13
ITEM000264,ORD000079,PROD00315,Colgate Shampoo 5pcs,Personal Care,1,348.66,348.66
ITEM000265,ORD000079,PROD00125,Lays Organic Dry Fruits 200g,Snacks & Munchies,1,673.63,673.63
ITEM000266,ORD000079,PROD00154,Huggies Premium Baby Oil 5pcs,Baby Care,1,702.69,702.69
ITEM000267,ORD000079,PROD00432,Johnson & Johnson Premium Diapers 1L,Baby Care,2,321.03,642.07
ITEM000268,ORD000080,PROD00290,Ghadi Mosquito Repellent 2L,Household,1,1241.65,1241.65
ITEM000269,ORD000081,PROD00881,Nestle Chocolates 100ml,Snacks & Munchies,1,56.91,56.91
ITEM000270,ORD000081,PROD00106,Everest Organic Ghee 10pcs,Oil & Masalas,2,2.06,4.12
ITEM000271,ORD000081,PROD00902,Pampers Fresh Baby Food 200ml,Baby Care,2,239.34,478.69
ITEM000272,ORD000081,PROD00825,Ghadi Premium Mosquito Repellent 1L,Household,1,148.7,148.7
ITEM000273,ORD000082,PROD00739,Dove Sanitizer 10pcs,Personal Care,1,147.47,147.47
ITEM000274,ORD000082,PROD00538,Pears Premium Shampoo 6pcs,Personal Care,2,307.04,614.08
ITEM000275,ORD000082,PROD00700,Real Organic Juices 250g,Beverages,1,357.42,357.42
ITEM000276,ORD000082,PROD00802,Fresho Organic Exotic Fruits 5kg,Fruits & Vegetables,1,425.26,425.26
ITEM000277,ORD000082,PROD00001,Brooke Bond Tea 1pc,Beverages,1,20.27,20.27
ITEM000278,ORD000082,PROD00106,Everest Organic Ghee 10pcs,Oil & Masalas,3,69.4,208.2
ITEM000279,ORD000083,PROD00270,Country Delight Exotic Fruits 250g,Fruits & Vegetables,1,34.78,34.78
ITEM000280,ORD000083,PROD00661,Fortune Pulses 2kg,Atta & Grains,1,138.35,138.35
ITEM000281,ORD000083,PROD00418,Britannia Fresh Bread 1pc,Bakery & Bread,1,23.77,23.77
ITEM000282,ORD000084,PROD00571,Whiskas Fresh Pet Accessories 1kg,Pet Care,1,744.08,744.08
ITEM000283,ORD000084,PROD00811,Amul Fresh Butter 5pcs,Dairy & Eggs,1,390.06,390.06
ITEM000284,ORD000084,PROD00096,Nestle Organic Diapers 6pcs,Baby Care,1,400.72,400.72
ITEM000285,ORD000085,PROD00083,Nestle Premium Chocolates 5kg,Snacks & Munchies,1,444.52,444.52
ITEM000286,ORD000085,PROD00198,Milky Mist Organic Cream 5kg,Dairy & Eggs,1,126.76,126.76
ITEM000287,ORD000086,PROD00094,Fresho Premium Fresh Vegetables 5pcs,Fruits & Vegetables,1,461.3,461.3
ITEM000288,ORD000086,PROD00878,Head & Shoulders Organic Sanitizer 1L,Personal Care,1,247.21,247.21
ITEM000289,ORD000087,PROD00971,Rin Organic Air Fresheners 6pcs,Household,1,442.02,442.02
ITEM000290,ORD000087,PROD00793,MTR Rice 5pcs,Atta & Grains,1,1381.21,1381.21
ITEM000291,ORD000088,PROD00558,Local Farms Premium Fresh Fruits 12pcs,Fruits & Vegetables,1,257.9,257.9
ITEM000292,ORD000088,PROD00095,Nandini Cheese 500g,Dairy & Eggs,3,157.48,472.43
ITEM000293,ORD000088,PROD00787,Tata Tea Coffee 250ml,Beverages,1,224.84,224.84
ITEM000294,ORD000088,PROD00868,Pedigree Organic Pet Accessories 6pcs,Pet Care,3,115.95,347.84
ITEM000295,ORD000089,PROD00917,Windsor Fresh Cakes 100g,Bakery & Bread,1,397.94,397.94
ITEM000296,ORD000090,PROD00292,MDH Premium Masalas 100ml,Oil & Masalas,2,94.73,189.45
ITEM000297,ORD000090,PROD00119,Dove Fresh Soap 250ml,Personal Care,1,240.89,240.89
ITEM000298,ORD000090,PROD00450,English Oven Rusk 1L,Bakery & Bread,2,105.19,210.38
ITEM000299,ORD000090,PROD00288,Pringles Fresh Candies 500ml,Snacks & Munchies,1,27.77,27.77
ITEM000300,ORD000090,PROD00970,Purepet Pet Accessories 6pcs,Pet Care,1,116.48,116.48
ITEM000301,ORD000090,PROD00499,Pedigree Pet Accessories 200ml,Pet Care,1,149.79,149.79
ITEM000302,ORD000091,PROD00673,MTR Premium Rice 500ml,Atta & Grains,3,426.44,1279.33
ITEM000303,ORD000091,PROD00814,Bikaji Premium Dry Fruits 12pcs,Snacks & Munchies,1,294.99,294.99
ITEM000304,ORD000091,PROD00576,24 Mantra Pulses 5pcs,Atta & Grains,3,66.56,199.68
ITEM000305,ORD000091,PROD00547,Fortune Organic Sauces 5kg,Oil & Masalas,1,75.87,75.87
ITEM000306,ORD000092,PROD00156,Fresho Organic Organic Vegetables 1kg,Fruits & Vegetables,2,394.4,788.8
ITEM000307,ORD000092,PROD00149,Fortune Premium Wheat Flour 12pcs,Atta & Grains,1,734.23,734.23
ITEM000308,ORD000092,PROD00979,English Oven Organic Bread 100g,Bakery & Bread,2,236.5,473
ITEM000309,ORD000092,PROD00479,Gerber Baby Wipes 200ml,Baby Care,1,83.04,83.04
ITEM000310,ORD000093,PROD00328,Britannia Fresh Bread 1pc,Bakery & Bread,1,836.75,836.75
ITEM000311,ORD000093,PROD00094,Fresho Premium Fresh Vegetables 5pcs,Fruits & Vegetables,1,345.56,345.56
ITEM000312,ORD000093,PROD00905,Catch Fresh Cooking Oil 1pc,Oil & Masalas,1,948.51,948.51
ITEM000313,ORD000093,PROD00220,Harpic Organic Air Fresheners 200ml,Household,1,11.8,11.8
ITEM000314,ORD000094,PROD00873,Haldiram Organic Candies 5kg,Snacks & Munchies,1,91.23,91.23
ITEM000315,ORD000094,PROD00749,Lays Chips 6pcs,Snacks & Munchies,1,119.89,119.89
ITEM000316,ORD000095,PROD00644,Purepet Pet Food 250g,Pet Care,1,12.14,12.14
ITEM000317,ORD000095,PROD00663,Nestle Organic Chips 100g,Snacks & Munchies,2,108.51,217.03
ITEM000318,ORD000095,PROD00330,Saffola Sauces 5pcs,Oil & Masalas,1,149.05,149.05
ITEM000319,ORD000095,PROD00299,Purepet Premium Pet Food 5pcs,Pet Care,3,2.72,8.17
ITEM000320,ORD000095,PROD00959,Drools Fresh Pet Food 5kg,Pet Care,3,72.49,217.46
ITEM000321,ORD000095,PROD00376,Cadbury Fresh Candies 10pcs,Snacks & Munchies,1,224.1,224.1
ITEM000322,ORD000096,PROD00569,Nescafe Health Drinks 100ml,Beverages,3,94.04,282.12
ITEM000323,ORD000096,PROD00244,Nescafe Organic Health Drinks 10pcs,Beverages,2,108.25,216.49
ITEM000324,ORD000096,PROD00777,Britannia Organic Rusk 500g,Bakery & Bread,2,132.2,264.4
ITEM000325,ORD000096,PROD00771,Harpic Organic Air Fresheners 2kg,Household,1,372.53,372.53
ITEM000326,ORD000096,PROD00754,Bikaji Chips 100ml,Snacks & Munchies,1,266.21,266.21
ITEM000327,ORD000096,PROD00565,Nestle Namkeen 250ml,Snacks & Munchies,1,226.7,226.7
ITEM000328,ORD000097,PROD00496,Mother Dairy Paneer 5kg,Dairy & Eggs,1,644.04,644.04
ITEM000329,ORD000097,PROD00124,Drools Pet Accessories 200ml,Pet Care,1,282.8,282.8
ITEM000330,ORD000097,PROD00579,Harvest Gold Organic Buns 250g,Bakery & Bread,3,181.64,544.92
ITEM000331,ORD000097,PROD00353,Lux Soap 200g,Personal Care,3,159.06,477.19
ITEM000332,ORD000097,PROD00529,Windsor Fresh Bread 1kg,Bakery & Bread,3,77.07,231.22
ITEM000333,ORD000098,PROD00646,Eastern Organic Masalas 250ml,Oil & Masalas,2,39.19,78.38
ITEM000334,ORD000098,PROD00249,Pringles Fresh Dry Fruits 500ml,Snacks & Munchies,3,0.02,0.07
ITEM000335,ORD000098,PROD00205,Heritage Organic Paneer 100g,Dairy & Eggs,1,93.05,93.05
ITEM000336,ORD000098,PROD00372,24 Mantra Fresh Millets 100ml,Atta & Grains,2,82.34,164.68
ITEM000337,ORD000099,PROD00266,Heritage Fresh Eggs 5pcs,Dairy & Eggs,1,1235.18,1235.18
ITEM000338,ORD000100,PROD00403,Purepet Fresh Pet Accessories 5pcs,Pet Care,1,206.28,206.28
ITEM000339,ORD000100,PROD00442,Aashirvaad Fresh Spices 6pcs,Atta & Grains,2,289.28,578.55
ITEM000340,ORD000100,PROD00509,Nestle Chips 250ml,Snacks & Munchies,1,359.37,359.37
ITEM000341,ORD000100,PROD00413,Milky Mist Eggs 2kg,Dairy & Eggs,1,350.07,350.07
ITEM000342,ORD000100,PROD00328,Britannia Fresh Bread 1pc,Bakery & Bread,1,305.39,305.39
ITEM000343,ORD000101,PROD00322,Pedigree Organic Pet Accessories 12pcs,Pet Care,2,91.97,183.93
ITEM000344,ORD000101,PROD00184,Fortune Fresh Pickles 2L,Oil & Masalas,1,30.36,30.36
ITEM000345,ORD000101,PROD00221,24 Mantra Premium Pulses 2L,Atta & Grains,1,534.09,534.09
ITEM000346,ORD000101,PROD00502,Dhara Premium Pickles 250g,Oil & Masalas,1,600.99,600.99
ITEM000347,ORD000101,PROD00278,Bonnie Fresh Rusk 12pcs,Bakery & Bread,1,3.69,3.69
ITEM000348,ORD000101,PROD00511,Real Organic Tea 200g,Beverages,2,87.94,175.87
ITEM000349,ORD000102,PROD00489,Colgate Premium Toothpaste 5kg,Personal Care,1,645.08,645.08
ITEM000350,ORD000103,PROD00422,Bikaji Fresh Namkeen 200ml,Snacks & Munchies,1,226.3,226.3
ITEM000351,ORD000103,PROD00181,Purepet Organic Pet Accessories 10pcs,Pet Care,3,322.9,968.71
ITEM000352,ORD000103,PROD00028,Catch Organic Cooking Oil 100g,Oil & Masalas,1,315.6,315.6
ITEM000353,ORD000103,PROD00453,Drools Fresh Pet Food 2L,Pet Care,2,175.63,351.26
ITEM000354,ORD000103,PROD00051,Country Delight Organic Fresh Fruits 1pc,Fruits & Vegetables,1,235.51,235.51
ITEM000355,ORD000104,PROD00265,Fortune Organic Sauces 1pc,Oil & Masalas,1,1088.56,1088.56
ITEM000356,ORD000105,PROD00180,MDH Pickles 10pcs,Oil & Masalas,1,297.45,297.45
ITEM000357,ORD000105,PROD00227,Real Health Drinks 100g,Beverages,1,102.07,102.07
ITEM000358,ORD000105,PROD00523,Fresho Organic Vegetables 200ml,Fruits & Vegetables,1,206.93,206.93
ITEM000359,ORD000105,PROD00654,Tata Tea Fresh Juices 100g,Beverages,1,508.58,508.58
ITEM000360,ORD000106,PROD00898,Haldiram Fresh Chips 10pcs,Snacks & Munchies,2,415.79,831.58
ITEM000361,ORD000106,PROD00190,Country Delight Organic Fresh Fruits 1kg,Fruits & Vegetables,1,259.94,259.94
ITEM000362,ORD000107,PROD00290,Ghadi Mosquito Repellent 2L,Household,1,276.12,276.12
ITEM000363,ORD000107,PROD00832,Nescafe Organic Energy Drinks 5pcs,Beverages,1,144,144
ITEM000364,ORD000107,PROD00975,India Gate Organic Wheat Flour 1pc,Atta & Grains,1,15.09,15.09
ITEM000365,ORD000107,PROD00154,Huggies Premium Baby Oil 5pcs,Baby Care,1,220.96,220.96
ITEM000366,ORD000107,PROD00823,Catch Premium Cooking Oil 1kg,Oil & Masalas,3,56.61,169.84
ITEM000367,ORD000107,PROD00353,Lux Soap 200g,Personal Care,1,204.74,204.74
ITEM000368,ORD000108,PROD00683,Saffola Premium Sauces 100ml,Oil & Masalas,1,293.07,293.07
ITEM000369,ORD000108,PROD00052,Fresho Exotic Fruits 5kg,Fruits & Vegetables,1,915.37,915.37
ITEM000370,ORD000108,PROD00330,Saffola Sauces 5pcs,Oil & Masalas,1,974.6,974.6
ITEM000371,ORD000109,PROD00789,Gerber Fresh Diapers 1L,Baby Care,1,87.23,87.23
ITEM000372,ORD000109,PROD00101,Aashirvaad Fresh Rice 250g,Atta & Grains,1,157.07,157.07
ITEM000373,ORD000109,PROD00096,Nestle Organic Diapers 6pcs,Baby Care,1,24.37,24.37
ITEM000374,ORD000109,PROD00845,Fresho Organic Organic Vegetables 500g,Fruits & Vegetables,2,52.04,104.07
ITEM000375,ORD000110,PROD00063,Surf Excel Premium Detergent 2kg,Household,1,234.16,234.16
ITEM000376,ORD000110,PROD00952,Saffola Masalas 250g,Oil & Masalas,2,126.28,252.55
ITEM000377,ORD000110,PROD00886,MDH Premium Sauces 200g,Oil & Masalas,3,251.55,754.65
ITEM000378,ORD000111,PROD00262,Nandini Fresh Butter 1kg,Dairy & Eggs,1,495.17,495.17
ITEM000379,ORD000111,PROD00235,Red Bull Premium Health Drinks 500g,Beverages,3,103.14,309.41
ITEM000380,ORD000111,PROD00791,Bonnie Organic Cakes 500ml,Bakery & Bread,1,494.79,494.79
ITEM000381,ORD000111,PROD00575,Pepsi Fresh Tea 500ml,Beverages,3,85.83,257.5
ITEM000382,ORD000112,PROD00359,Good Knight Premium Detergent 500ml,Household,1,1342.77,1342.77
ITEM000383,ORD000113,PROD00527,Nestle Diapers 5kg,Baby Care,1,629.44,629.44
ITEM000384,ORD000113,PROD00997,Nescafe Premium Coffee 2L,Beverages,1,484.52,484.52
ITEM000385,ORD000113,PROD00826,Bonnie Premium Pastries 200ml,Bakery & Bread,1,441.53,441.53
ITEM000386,ORD000114,PROD00850,Purepet Pet Accessories 200ml,Pet Care,1,77.06,77.06
ITEM000387,ORD000114,PROD00015,Windsor Premium Rusk 100ml,Bakery & Bread,2,199.24,398.48
ITEM000388,ORD000114,PROD00195,Pepsi Premium Coffee 500g,Beverages,1,514.81,514.81
ITEM000389,ORD000114,PROD00525,Mother Dairy Eggs 1kg,Dairy & Eggs,2,207.63,415.25
ITEM000390,ORD000114,PROD00316,Local Farms Organic Fresh Fruits 10pcs,Fruits & Vegetables,1,503.16,503.16
ITEM000391,ORD000115,PROD00672,Johnson & Johnson Fresh Baby Oil 1L,Baby Care,2,43.87,87.75
ITEM000392,ORD000115,PROD00946,Catch Sauces 500ml,Oil & Masalas,1,51.75,51.75
ITEM000393,ORD000115,PROD00871,Everest Fresh Masalas 500ml,Oil & Masalas,1,17.79,17.79
ITEM000394,ORD000115,PROD00714,Bonnie Organic Pastries 250g,Bakery & Bread,1,69.35,69.35
ITEM000395,ORD000115,PROD00674,Catch Cooking Oil 12pcs,Oil & Masalas,1,58.33,58.33
ITEM000396,ORD000115,PROD00470,Lux Organic Shampoo 250ml,Personal Care,1,1.86,1.86
ITEM000397,ORD000116,PROD00956,Real Fresh Energy Drinks 1L,Beverages,2,83.71,167.42
ITEM000398,ORD000116,PROD00118,Dodla Organic Butter 100g,Dairy & Eggs,1,480.68,480.68
ITEM000399,ORD000116,PROD00810,Everest Fresh Cooking Oil 5pcs,Oil & Masalas,1,288.18,288.18
ITEM000400,ORD000116,PROD00885,Huggies Baby Oil 200ml,Baby Care,2,238.46,476.93
ITEM000401,ORD000116,PROD00941,Aashirvaad Organic Rice 10pcs,Atta & Grains,1,59.22,59.22
ITEM000402,ORD000116,PROD00372,24 Mantra Fresh Millets 100ml,Atta & Grains,1,175.02,175.02
ITEM000403,ORD000117,PROD00796,Mother Dairy Fresh Cream 1L,Dairy & Eggs,2,42.24,84.47
ITEM000404,ORD000117,PROD00383,Drools Fresh Pet Accessories 250g,Pet Care,1,468.68,468.68
ITEM000405,ORD000117,PROD00705,Harvest Gold Fresh Buns 6pcs,Bakery & Bread,1,323.31,323.31
ITEM000406,ORD000117,PROD00052,Fresho Exotic Fruits 5kg,Fruits & Vegetables,1,808.93,808.93
ITEM000407,ORD000118,PROD00696,Pringles Fresh Chocolates 12pcs,Snacks & Munchies,1,1173.76,1173.76
ITEM000408,ORD000119,PROD00452,Drools Pet Accessories 500ml,Pet Care,3,104.95,314.85
ITEM000409,ORD000119,PROD00253,Whiskas Organic Pet Accessories 1pc,Pet Care,2,195.75,391.5
ITEM000410,ORD000119,PROD00431,Britannia Premium Cakes 1L,Bakery & Bread,1,188.12,188.12
ITEM000411,ORD000119,PROD00265,Fortune Organic Sauces 1pc,Oil & Masalas,1,155.98,155.98
ITEM000412,ORD000119,PROD00717,Fortune Premium Ghee 200ml,Oil & Masalas,1,157.9,157.9
ITEM000413,ORD000120,PROD00613,Patanjali Organic Shampoo 5kg,Personal Care,1,148.09,148.09
ITEM000414,ORD000120,PROD00096,Nestle Organic Diapers 6pcs,Baby Care,3,22.12,66.35
ITEM000415,ORD000120,PROD00878,Head & Shoulders Organic Sanitizer 1L,Personal Care,2,19.78,39.57
ITEM000416,ORD000120,PROD00798,Organic India Premium Exotic Fruits 100g,Fruits & Vegetables,1,151.31,151.31
ITEM000417,ORD000120,PROD00385,Sunsilk Soap 200g,Personal Care,3,16.69,50.06
ITEM000418,ORD000120,PROD00107,Lux Skincare 10pcs,Personal Care,1,47.38,47.38
ITEM000419,ORD000121,PROD00418,Britannia Fresh Bread 1pc,Bakery & Bread,1,459.54,459.54
ITEM000420,ORD000121,PROD00841,Eastern Cooking Oil 5pcs,Oil & Masalas,1,440.34,440.34
ITEM000421,ORD000121,PROD00929,Windsor Cakes 500ml,Bakery & Bread,2,1.69,3.39
ITEM000422,ORD000121,PROD00879,Windsor Premium Cakes 12pcs,Bakery & Bread,1,623.98,623.98
ITEM000423,ORD000122,PROD00883,Haldiram Namkeen 200ml,Snacks & Munchies,1,84.42,84.42
ITEM000424,ORD000122,PROD00381,Pampers Baby Wipes 100g,Baby Care,3,293.64,880.91
ITEM000425,ORD000123,PROD00894,Rin Premium Mosquito Repellent 1kg,Household,1,269.54,269.54
ITEM000426,ORD000123,PROD00929,Windsor Cakes 500ml,Bakery & Bread,1,133.52,133.52
ITEM000427,ORD000123,PROD00449,Ghadi Organic Air Fresheners 100ml,Household,1,255.74,255.74
ITEM000428,ORD000123,PROD00294,Local Farms Organic Organic Vegetables 500ml,Fruits & Vegetables,2,101.13,202.25
ITEM000429,ORD000123,PROD00550,Pepsi Fresh Coffee 250g,Beverages,1,73.64,73.64
ITEM000430,ORD000124,PROD00300,Bonnie Premium Bread 6pcs,Bakery & Bread,1,513.25,513.25
ITEM000431,ORD000124,PROD00681,Fortune Fresh Pulses 5kg,Atta & Grains,1,177.79,177.79
ITEM000432,ORD000124,PROD00883,Haldiram Namkeen 200ml,Snacks & Munchies,2,19.44,38.88
ITEM000433,ORD000124,PROD00718,Whiskas Organic Pet Accessories 250g,Pet Care,1,140.83,140.83
ITEM000434,ORD000124,PROD00299,Purepet Premium Pet Food 5pcs,Pet Care,1,252.88,252.88
ITEM000435,ORD000124,PROD00201,24 Mantra Rice 200g,Atta & Grains,1,95.12,95.12
ITEM000436,ORD000125,PROD00569,Nescafe Health Drinks 100ml,Beverages,1,255.66,255.66
ITEM000437,ORD000125,PROD00721,Patanjali Fresh Sanitizer 10pcs,Personal Care,1,22.6,22.6
ITEM000438,ORD000125,PROD00460,Lux Fresh Toothpaste 2L,Personal Care,1,278.55,278.55
ITEM000439,ORD000126,PROD00816,Dhara Organic Masalas 2kg,Oil & Masalas,2,19.64,39.28
ITEM000440,ORD000126,PROD00172,English Oven Premium Bread 5kg,Bakery & Bread,1,3.3,3.3
ITEM000441,ORD000126,PROD00139,Colgate Shampoo 1kg,Personal Care,3,7.63,22.9
ITEM000442,ORD000126,PROD00478,Colgate Premium Skincare 1kg,Personal Care,1,2.09,2.09
ITEM000443,ORD000126,PROD00835,Colgate Organic Soap 100g,Personal Care,2,22.37,44.75
ITEM000444,ORD000126,PROD00648,Colin Fresh Cleaning Supplies 2L,Household,1,42.5,42.5
ITEM000445,ORD000127,PROD00418,Britannia Fresh Bread 1pc,Bakery & Bread,1,85.01,85.01
ITEM000446,ORD000127,PROD00130,Harpic Premium Air Fresheners 100ml,Household,1,119.71,119.71
ITEM000447,ORD000127,PROD00007,Amul Cream 200g,Dairy & Eggs,1,125.18,125.18
ITEM000448,ORD000127,PROD00488,Johnson & Johnson Fresh Baby Food 1kg,Baby Care,1,27.71,27.71
ITEM000449,ORD000127,PROD00297,Pepsi Fresh Health Drinks 2kg,Beverages,2,39.17,78.35
ITEM000450,ORD000128,PROD00167,Tropicana Coffee 5pcs,Beverages,1,937.62,937.62
ITEM000451,ORD000128,PROD00986,Bikaji Organic Candies 1L,Snacks & Munchies,1,349.25,349.25
ITEM000452,ORD000129,PROD00565,Nestle Namkeen 250ml,Snacks & Munchies,1,741.77,741.77
ITEM000453,ORD000129,PROD00281,Harvest Gold Fresh Cakes 100ml,Bakery & Bread,2,173.04,346.08
ITEM000454,ORD000129,PROD00806,MTR Organic Millets 100g,Atta & Grains,1,201.62,201.62
ITEM000455,ORD000129,PROD00477,Dove Organic Soap 200ml,Personal Care,1,222.12,222.12
ITEM000456,ORD000129,PROD00795,Pears Shampoo 12pcs,Personal Care,3,22.31,66.94
ITEM000457,ORD000130,PROD00423,Ghadi Organic Cleaning Supplies 12pcs,Household,1,172.86,172.86
ITEM000458,ORD000130,PROD00425,Coca Cola Coffee 500ml,Beverages,1,269.18,269.18
ITEM000459,ORD000130,PROD00935,MTR Millets 250g,Atta & Grains,1,30.23,30.23
ITEM000460,ORD000130,PROD00621,Nestle Fresh Baby Food 500g,Baby Care,3,22.82,68.46
ITEM000461,ORD000130,PROD00156,Fresho Organic Organic Vegetables 1kg,Fruits & Vegetables,1,301.82,301.82
ITEM000462,ORD000131,PROD00397,MDH Fresh Ghee 500g,Oil & Masalas,3,202.11,606.34
ITEM000463,ORD000132,PROD00046,Tropicana Juices 2kg,Beverages,3,407.63,1222.9
ITEM000464,ORD000132,PROD00148,All Out Organic Cleaning Supplies 5pcs,Household,3,142.85,428.54
ITEM000465,ORD000132,PROD00655,Red Bull Organic Health Drinks 1L,Beverages,2,49.68,99.37
ITEM000466,ORD000133,PROD00114,MTR Premium Rice 6pcs,Atta & Grains,1,557.88,557.88
ITEM000467,ORD000133,PROD00456,Heritage Eggs 12pcs,Dairy & Eggs,1,350.34,350.34
ITEM000468,ORD000133,PROD00242,Heritage Milk 1L,Dairy & Eggs,1,152.23,152.23
ITEM000469,ORD000134,PROD00530,Organic India Fresh Fresh Fruits 200g,Fruits & Vegetables,1,764.23,764.23
ITEM000470,ORD000134,PROD00210,Catch Cooking Oil 250g,Oil & Masalas,1,47.12,47.12
ITEM000471,ORD000134,PROD00741,Local Farms Premium Organic Vegetables 10pcs,Fruits & Vegetables,1,824.37,824.37
ITEM000472,ORD000135,PROD00932,Haldiram Premium Namkeen 6pcs,Snacks & Munchies,1,149.96,149.96
ITEM000473,ORD000135,PROD00693,Huggies Fresh Baby Oil 1pc,Baby Care,2,77.75,155.49
ITEM000474,ORD000135,PROD00544,Sunsilk Organic Sanitizer 5pcs,Personal Care,1,58.94,58.94
ITEM000475,ORD000136,PROD00923,24 Mantra Organic Millets 2L,Atta & Grains,1,245.06,245.06
ITEM000476,ORD000136,PROD00011,Fortune Fresh Ghee 200g,Oil & Masalas,1,617.01,617.01
ITEM000477,ORD000137,PROD00311,Pampers Premium Diapers 100ml,Baby Care,2,5.67,11.34
ITEM000478,ORD000137,PROD00587,Nandini Fresh Eggs 5pcs,Dairy & Eggs,2,60.91,121.81
ITEM000479,ORD000137,PROD00558,Local Farms Premium Fresh Fruits 12pcs,Fruits & Vegetables,2,102.11,204.22
ITEM000480,ORD000137,PROD00707,Colgate Toothpaste 500ml,Personal Care,1,31.8,31.8
ITEM000481,ORD000138,PROD00411,Nandini Cream 5pcs,Dairy & Eggs,1,71.36,71.36
ITEM000482,ORD000138,PROD00360,India Gate Organic Spices 100g,Atta & Grains,1,167.29,167.29
ITEM000483,ORD000138,PROD00579,Harvest Gold Organic Buns 250g,Bakery & Bread,1,51.43,51.43
ITEM000484,ORD000138,PROD00984,Amul Butter 12pcs,Dairy & Eggs,1,217.91,217.91
ITEM000485,ORD000138,PROD00423,Ghadi Organic Cleaning Supplies 12pcs,Household,1,163.35,163.35
ITEM000486,ORD000139,PROD00822,Haldiram Fresh Namkeen 1L,Snacks & Munchies,1,511.17,511.17
ITEM000487,ORD000139,PROD00379,English Oven Bread 12pcs,Bakery & Bread,1,531.3,531.3
ITEM000488,ORD000139,PROD00628,Head & Shoulders Toothpaste 2kg,Personal Care,1,732.09,732.09
ITEM000489,ORD000140,PROD00412,Colin Air Fresheners 500g,Household,1,244.69,244.69
ITEM000490,ORD000141,PROD00343,India Gate Fresh Rice 1L,Atta & Grains,2,557.9,1115.81
ITEM000491,ORD000142,PROD00074,Haldiram Organic Namkeen 250g,Snacks & Munchies,1,322.9,322.9
ITEM000492,ORD000142,PROD00993,Heritage Fresh Curd/Yogurt 100ml,Dairy & Eggs,1,567.46,567.46
ITEM000493,ORD000143,PROD00726,Aashirvaad Fresh Rice 10pcs,Atta & Grains,1,674.69,674.69
ITEM000494,ORD000143,PROD00805,Cadbury Candies 5pcs,Snacks & Munchies,1,888.79,888.79
ITEM000495,ORD000143,PROD00121,Brooke Bond Premium Soft Drinks 250ml,Beverages,2,29.38,58.76
ITEM000496,ORD000144,PROD00988,Nescafe Organic Juices 2L,Beverages,1,379.24,379.24
ITEM000497,ORD000144,PROD00799,Bikaji Fresh Candies 200g,Snacks & Munchies,2,125.64,251.27
ITEM000498,ORD000144,PROD00236,Ghadi Premium Air Fresheners 200ml,Household,1,107.37,107.37
ITEM000499,ORD000144,PROD00577,Tropicana Fresh Health Drinks 250ml,Beverages,1,64.15,64.15
ITEM000500,ORD000144,PROD00725,Eastern Organic Ghee 200ml,Oil & Masalas,1,347.5,347.5
ITEM000501,ORD000145,PROD00341,Amul Fresh Curd/Yogurt 100ml,Dairy & Eggs,2,129.52,259.03
ITEM000502,ORD000145,PROD00925,Nestle Diapers 2L,Baby Care,1,571.41,571.41
ITEM000503,ORD000145,PROD00520,Ghadi Premium Mosquito Repellent 250ml,Household,3,174.3,522.89
ITEM000504,ORD000145,PROD00324,Nestle Fresh Diapers 10pcs,Baby Care,1,633.04,633.04
ITEM000505,ORD000146,PROD00896,Purepet Organic Pet Food 200ml,Pet Care,1,1779.48,1779.48
